,Julian Day,Julian Day QC,Latitude,Longitude,Position QC,Pressure,Pressure QC,Temperature Adjusted,Temperature Adjusted QC,Temperature,Temperature QC,Salinity Adjusted,Salinity Adjusted QC,Salinity,Salinity QC,Oxygen,Oxygen QC,Nitrate,Nitrate QC,pH,pH QC,Yearday
534,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,45.86000061035156,1.0,24.904814883653025,1.0,24.924999237060547,1.0,35.435547410928784,1.0,35.26900100708008,1.0,204.8739471435547,1.0,0.3899448812007904,1.0,8.047221183776855,1.0,140.28509260088296
537,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,51.86000061035156,1.0,24.90147308990522,1.0,24.92300033569336,1.0,35.43656233635032,1.0,35.27000045776367,1.0,204.81637573242188,1.0,0.31614261865615845,1.0,8.047065734863281,1.0,140.28509260088296
539,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,55.959999084472656,1.0,24.90062023300985,1.0,24.92300033569336,1.0,35.43556331744011,1.0,35.26900100708008,1.0,204.87962341308594,1.0,0.377094566822052,1.0,8.046765327453613,1.0,140.28509260088296
542,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,61.86000061035156,1.0,24.897260708891096,1.0,24.92099952697754,1.0,35.43757906817758,1.0,35.270999908447266,1.0,204.905029296875,1.0,0.4769286811351776,1.0,8.04652214050293,1.0,140.28509260088296
544,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,65.95999908447266,1.0,24.89640799283628,1.0,24.92099952697754,1.0,35.43657238363927,1.0,35.27000045776367,1.0,204.79759216308594,1.0,0.4181344211101532,1.0,8.045933723449707,1.0,140.28509260088296
547,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,71.86000061035156,1.0,24.897128777304342,1.0,24.92300033569336,1.0,35.43658746076018,1.0,35.27000045776367,1.0,204.59417724609375,1.0,0.3446996808052063,1.0,8.04527473449707,1.0,140.28509260088296
549,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,75.86000061035156,1.0,24.889290743692033,1.0,24.916000366210938,1.0,35.43558448281106,1.0,35.26900100708008,1.0,204.32135009765625,1.0,0.4702896177768707,1.0,8.044812202453613,1.0,140.28509260088296
552,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,81.86000061035156,1.0,24.854068696211684,1.0,24.881999969482422,1.0,35.432569678723624,1.0,35.26599884033203,1.0,203.72421264648438,1.0,0.430935800075531,1.0,8.04350757598877,1.0,140.28509260088296
554,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,85.86000061035156,1.0,24.853200517971803,1.0,24.881999969482422,1.0,35.43257322537534,1.0,35.26599884033203,1.0,203.67666625976562,1.0,0.4231344759464264,1.0,8.043479919433594,1.0,140.28509260088296
557,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,91.95999908447266,1.0,24.849873597683416,1.0,24.8799991607666,1.0,35.432586299441724,1.0,35.26599884033203,1.0,203.3552703857422,1.0,0.5557617545127869,1.0,8.043697357177734,1.0,140.28509260088296
560,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,97.76000213623047,1.0,24.361676419803178,1.0,24.392000198364258,1.0,35.393417287726535,1.0,35.22700119018555,1.0,194.37310791015625,1.0,1.5784844160079956,1.0,8.032735824584961,1.0,140.28509260088296
562,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,101.86000061035156,1.0,23.773171370743697,1.0,23.804000854492188,1.0,35.37132484909481,1.0,35.20500183105469,1.0,186.30352783203125,1.0,1.534183382987976,1.0,8.015447616577148,1.0,140.28509260088296
567,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,111.86000061035156,1.0,23.233071262234322,1.0,23.26799964904785,1.0,35.41853181278279,1.0,35.25199890136719,1.0,176.1649932861328,1.0,3.1990251541137695,1.0,7.996077060699463,1.0,140.28509260088296
572,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,121.86000061035156,1.0,22.77417211175657,1.0,22.815000534057617,1.0,35.52301485633226,1.0,35.35599899291992,1.0,182.21214294433594,1.0,2.77040433883667,1.0,8.00706958770752,1.0,140.28509260088296
577,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,131.86000061035156,1.0,22.446194442972907,1.0,22.493000030517578,1.0,35.63557285657522,1.0,35.46799850463867,1.0,191.17147827148438,1.0,1.7875028848648071,1.0,8.030516624450684,1.0,140.28509260088296
581,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,139.86000061035156,1.0,22.135905593007436,1.0,22.183000564575195,1.0,35.59739701962283,1.0,35.43000030517578,1.0,177.35313415527344,1.0,2.9118473529815674,1.0,8.014342308044434,1.0,140.28509260088296
586,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,149.86000061035156,1.0,21.21743317849336,1.0,21.263999938964844,1.0,35.526053325328085,1.0,35.35900115966797,1.0,154.04913330078125,1.0,7.101187705993652,1.0,7.9683732986450195,1.0,140.28509260088296
592,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,161.86000061035156,1.0,20.42799574511929,1.0,20.479000091552734,1.0,35.59941145728012,1.0,35.43199920654297,1.0,163.57583618164062,1.0,6.03035831451416,1.0,7.977084636688232,1.0,140.28509260088296
596,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,169.86000061035156,1.0,20.087553329379737,1.0,20.141000747680664,1.0,35.634579234644356,1.0,35.46699905395508,1.0,172.23001098632812,1.0,4.762754440307617,1.0,7.987461090087891,1.0,140.28509260088296
602,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,181.86000061035156,1.0,19.48363590812412,1.0,19.540000915527344,1.0,35.67073162174489,1.0,35.50299835205078,1.0,175.10110473632812,1.0,4.813164234161377,1.0,7.990240573883057,1.0,140.28509260088296
607,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,191.86000061035156,1.0,18.88797039864263,1.0,18.945999145507812,1.0,35.68380807745972,1.0,35.51599884033203,1.0,178.3784637451172,1.0,4.774930000305176,1.0,7.990889549255371,1.0,140.28509260088296
612,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,201.9600067138672,1.0,18.471963581951258,1.0,18.531999588012695,1.0,35.705925986858,1.0,35.53799819946289,1.0,182.86471557617188,1.0,4.388132095336914,1.0,7.997681140899658,1.0,140.28509260088296
617,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,211.86000061035156,1.0,17.987833580999876,1.0,18.048999786376953,1.0,35.70591839159833,1.0,35.53799819946289,1.0,191.046630859375,1.0,4.023869037628174,1.0,7.998905181884766,1.0,140.28509260088296
622,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,221.86000061035156,1.0,17.84964839594034,1.0,17.913000106811523,1.0,35.72802932062504,1.0,35.560001373291016,1.0,199.72323608398438,1.0,3.5743048191070557,1.0,8.012085914611816,1.0,140.28509260088296
627,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,231.86000061035156,1.0,17.650643074622497,1.0,17.715999603271484,1.0,35.74812040362414,1.0,35.58000183105469,1.0,199.94610595703125,1.0,3.6883084774017334,1.0,8.02071762084961,1.0,140.28509260088296
631,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,239.86000061035156,1.0,17.541676815511515,1.0,17.607999801635742,1.0,35.740064789467716,1.0,35.571998596191406,1.0,202.1374053955078,1.0,3.6213736534118652,1.0,8.019335746765137,1.0,140.28509260088296
636,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,249.86000061035156,1.0,17.345728817483213,1.0,17.413000106811523,1.0,35.724986873223784,1.0,35.55699920654297,1.0,195.02101135253906,1.0,4.295334339141846,1.0,8.010151863098145,1.0,140.28509260088296
642,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,261.8599853515625,1.0,17.13375949525112,1.0,17.202999114990234,1.0,35.73605877079708,1.0,35.56800079345703,1.0,203.56369018554688,1.0,3.8338394165039062,1.0,8.01639175415039,1.0,140.28509260088296
647,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,271.8599853515625,1.0,16.999583909768234,1.0,17.06999969482422,1.0,35.727005957283325,1.0,35.558998107910156,1.0,202.00921630859375,1.0,4.018319606781006,1.0,8.013513565063477,1.0,140.28509260088296
652,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,281.8599853515625,1.0,16.844466669335592,1.0,16.916000366210938,1.0,35.71797997080982,1.0,35.54999923706055,1.0,200.57603454589844,1.0,4.452188014984131,1.0,8.011899948120117,1.0,140.28509260088296
656,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,289.8599853515625,1.0,16.736437430656046,1.0,16.80900001525879,1.0,35.714955238375204,1.0,35.547000885009766,1.0,202.92889404296875,1.0,4.367880821228027,1.0,8.012423515319824,1.0,140.28509260088296
661,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,299.7599792480469,1.0,16.603963454457194,1.0,16.67799949645996,1.0,35.7189987750075,1.0,35.55099868774414,1.0,205.65423583984375,1.0,4.188547611236572,1.0,8.013872146606445,1.0,140.28509260088296
667,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,311.8599853515625,1.0,16.486500921166222,1.0,16.562000274658203,1.0,35.70896349419459,1.0,35.54100036621094,1.0,203.87255859375,1.0,4.516742706298828,1.0,8.011177062988281,1.0,140.28509260088296
671,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,319.8599853515625,1.0,16.265322915790268,1.0,16.340999603271484,1.0,35.6858492124054,1.0,35.518001556396484,1.0,202.1724853515625,1.0,4.979734897613525,1.0,8.004077911376953,1.0,140.28509260088296
677,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,331.8599853515625,1.0,16.07212580826993,1.0,16.14900016784668,1.0,35.67479116003181,1.0,35.50699996948242,1.0,203.1468048095703,1.0,5.346529960632324,1.0,8.003167152404785,1.0,140.28509260088296
682,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,341.8599853515625,1.0,15.905241445065645,1.0,15.982999801635742,1.0,35.66274692720815,1.0,35.494998931884766,1.0,203.3982696533203,1.0,5.428502082824707,1.0,8.001983642578125,1.0,140.28509260088296
687,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,351.8599853515625,1.0,15.817043279251358,1.0,15.895999908447266,1.0,35.655712055792144,1.0,35.487998962402344,1.0,203.1182861328125,1.0,5.605280876159668,1.0,8.000551223754883,1.0,140.28509260088296
692,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,361.8599853515625,1.0,15.66321549410939,1.0,15.743000030517578,1.0,35.64165760920337,1.0,35.4739990234375,1.0,202.0471649169922,1.0,5.8652663230896,1.0,7.997255325317383,1.0,140.28509260088296
702,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,381.8599853515625,1.0,15.306778363908233,1.0,15.387999534606934,1.0,35.61255269663267,1.0,35.44499969482422,1.0,201.51678466796875,1.0,6.102233409881592,1.0,7.993099689483643,1.0,140.28509260088296
712,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,401.8599853515625,1.0,14.899021274543143,1.0,14.980999946594238,1.0,35.5663423080912,1.0,35.39899826049805,1.0,199.20318603515625,1.0,7.090541362762451,1.0,7.982846736907959,1.0,140.28509260088296
736,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,449.8599853515625,1.0,14.18061365289871,1.0,14.265999794006348,1.0,35.50006994477287,1.0,35.33300018310547,1.0,204.98252868652344,1.0,7.770085334777832,1.0,7.981192588806152,1.0,140.28509260088296
762,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,501.8599853515625,1.0,13.401725678393552,1.0,13.489999771118164,1.0,35.41470201389156,1.0,35.24800109863281,1.0,212.0329132080078,1.0,8.740250587463379,1.0,7.981526851654053,1.0,140.28509260088296
787,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,551.8599853515625,1.0,12.918782158757745,1.0,13.01099967956543,1.0,35.355491560609394,1.0,35.18899917602539,1.0,212.03836059570312,1.0,9.616002082824707,1.0,7.974645137786865,1.0,140.28509260088296
812,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,601.8599853515625,1.0,12.479855415581493,1.0,12.576000213623047,1.0,35.2992677100688,1.0,35.132999420166016,1.0,214.00253295898438,1.0,10.491772651672363,1.0,7.9713335037231445,1.0,140.28509260088296
837,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,651.8599853515625,1.0,12.016496289909545,1.0,12.116000175476074,1.0,35.2340554485315,1.0,35.06800079345703,1.0,214.19924926757812,1.0,11.497763633728027,1.0,7.966885089874268,1.0,140.28509260088296
861,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,699.8599853515625,1.0,11.416886147380923,1.0,11.517999649047852,1.0,35.14471846647392,1.0,34.979000091552734,1.0,214.1561279296875,1.0,12.81248664855957,1.0,7.959618091583252,1.0,140.28509260088296
886,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,749.8599853515625,1.0,10.732916479078336,1.0,10.835000038146973,1.0,35.0493926753458,1.0,34.88399887084961,1.0,213.92601013183594,1.0,14.250985145568848,1.0,7.950823783874512,1.0,140.28509260088296
911,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,799.8599853515625,1.0,10.075931867632892,1.0,10.178999900817871,1.0,34.96612714320198,1.0,34.80099868774414,1.0,212.59326171875,1.0,16.01819610595703,1.0,7.942498683929443,1.0,140.28509260088296
936,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,849.8599853515625,1.0,9.450958935422298,1.0,9.555000305175781,1.0,34.891973058546355,1.0,34.72700119018555,1.0,208.6583251953125,1.0,17.958236694335938,1.0,7.929424285888672,1.0,140.28509260088296
962,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,901.8599853515625,1.0,8.851733031262677,1.0,8.956999778747559,1.0,34.82987478135049,1.0,34.665000915527344,1.0,204.54403686523438,1.0,19.98537254333496,1.0,7.915534496307373,1.0,140.28509260088296
986,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,949.8599853515625,1.0,8.308802258788845,1.0,8.414999961853027,1.0,34.776814800870184,1.0,34.61199951171875,1.0,202.4839324951172,1.0,21.58771324157715,1.0,7.905520439147949,1.0,140.28509260088296
1002,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,999.760009765625,1.0,7.5196236352137005,1.0,7.624599933624268,1.0,34.71270646055151,1.0,34.54800033569336,1.0,196.236083984375,1.0,24.0342960357666,1.0,7.89596700668335,1.0,140.28509260088296
1003,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1049.3599853515625,1.0,6.644263074339432,1.0,6.746600151062012,1.0,34.6386230116356,1.0,34.4739990234375,1.0,197.45684814453125,1.0,26.089859008789062,1.0,7.88629674911499,1.0,140.28509260088296
1004,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1098.8599853515625,1.0,6.12129612467985,1.0,6.223999977111816,1.0,34.608757117414804,1.0,34.444000244140625,1.0,197.3975067138672,1.0,27.407363891601562,1.0,7.878798961639404,1.0,140.28509260088296
1005,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1149.260009765625,1.0,5.505784890871642,1.0,5.607600212097168,1.0,34.567838700070965,1.0,34.40299987792969,1.0,195.85671997070312,1.0,28.716354370117188,1.0,7.872622489929199,1.0,140.28509260088296
1006,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1199.8599853515625,1.0,5.18540330073193,1.0,5.2895002365112305,1.0,34.58826168212269,1.0,34.42300033569336,1.0,187.57318115234375,1.0,30.113737106323242,1.0,7.862070083618164,1.0,140.28509260088296
1007,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1249.4599609375,1.0,4.872322704280051,1.0,4.978400230407715,1.0,34.60563229844917,1.0,34.439998626708984,1.0,181.13973999023438,1.0,31.056236267089844,1.0,7.8521857261657715,1.0,140.28509260088296
1008,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1299.3599853515625,1.0,4.5143899274041726,1.0,4.621500015258789,1.0,34.6009180153987,1.0,34.435001373291016,1.0,178.48976135253906,1.0,31.83622169494629,1.0,7.846343040466309,1.0,140.28509260088296
1009,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1349.3599853515625,1.0,4.220260821210268,1.0,4.329100131988525,1.0,34.616262288232186,1.0,34.45000076293945,1.0,176.35464477539062,1.0,32.62675094604492,1.0,7.839127540588379,1.0,140.28509260088296
1010,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1399.5599365234375,1.0,3.920844416197468,1.0,4.031000137329102,1.0,34.618535431886464,1.0,34.45199966430664,1.0,173.66087341308594,1.0,33.036983489990234,1.0,7.835237979888916,1.0,140.28509260088296
1011,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1448.5599365234375,1.0,3.8875781697136182,1.0,4.002299785614014,1.0,34.65893597378969,1.0,34.492000579833984,1.0,166.2207489013672,1.0,33.43427276611328,1.0,7.828186511993408,1.0,140.28509260088296
1012,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1499.6600341796875,1.0,3.823055393182626,1.0,3.9421000480651855,1.0,34.693286540122195,1.0,34.5260009765625,1.0,163.50308227539062,1.0,33.57612609863281,1.0,7.823480606079102,1.0,140.28509260088296
1013,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1549.260009765625,1.0,3.553275547488284,1.0,3.6735000610351562,1.0,34.69240136949602,1.0,34.525001525878906,1.0,164.64109802246094,1.0,33.80168151855469,1.0,7.824385643005371,1.0,140.28509260088296
1014,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1599.260009765625,1.0,3.435951893952144,1.0,3.559499979019165,1.0,34.71761906701195,1.0,34.54999923706055,1.0,163.47540283203125,1.0,33.89744186401367,1.0,7.823828220367432,1.0,140.28509260088296
1015,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1648.9599609375,1.0,3.2726085879333144,1.0,3.398699998855591,1.0,34.73578706438269,1.0,34.56800079345703,1.0,164.21095275878906,1.0,34.008182525634766,1.0,7.824649333953857,1.0,140.28509260088296
1016,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1698.5599365234375,1.0,3.1197333612404874,1.0,3.2483999729156494,1.0,34.752973666340594,1.0,34.584999084472656,1.0,165.82720947265625,1.0,33.80845642089844,1.0,7.827339172363281,1.0,140.28509260088296
1017,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1749.8599853515625,1.0,3.0390662157626336,1.0,3.1714999675750732,1.0,34.778182708733304,1.0,34.61000061035156,1.0,166.63760375976562,1.0,33.58567428588867,1.0,7.831806659698486,1.0,140.28509260088296
1018,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1798.6600341796875,1.0,2.9981635142559564,1.0,3.134700059890747,1.0,34.80335745949484,1.0,34.6349983215332,1.0,167.52783203125,1.0,33.16646957397461,1.0,7.8347883224487305,1.0,140.28509260088296
1019,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1849.760009765625,1.0,2.909271908925141,1.0,3.049299955368042,1.0,34.81942639089895,1.0,34.6510009765625,1.0,169.11692810058594,1.0,32.91647720336914,1.0,7.840845108032227,1.0,140.28509260088296
1020,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1899.260009765625,1.0,2.8574910692477755,1.0,3.0013999938964844,1.0,34.83450634771009,1.0,34.66600036621094,1.0,172.4857940673828,1.0,32.61528778076172,1.0,7.845447063446045,1.0,140.28509260088296
1021,2019-05-21 06:50:32.000716288,1,-35.225,29.376,1,1949.0599365234375,1.0,2.7730462997026355,1.0,2.920300006866455,1.0,34.84556141073056,1.0,34.676998138427734,1.0,176.38426208496094,1.0,32.19202423095703,1.0,7.8517656326293945,1.0,140.28509260088296
1026,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,7.860000133514404,1.0,23.756932075753532,1.0,23.770999908447266,1.0,35.45265506369082,1.0,35.2859992980957,1.0,208.79466247558594,1.0,0.1117633655667305,1.0,8.060555458068848,1.0,150.24002315511407
1028,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,11.859999656677246,1.0,23.760098883728652,1.0,23.774999618530273,1.0,35.45264444445093,1.0,35.2859992980957,1.0,208.7299346923828,1.0,0.08344913274049759,1.0,8.059976577758789,1.0,150.24002315511407
1030,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,15.859999656677246,1.0,23.760261297451,1.0,23.775999069213867,1.0,35.452643950819706,1.0,35.2859992980957,1.0,208.76678466796875,1.0,0.14879150688648224,1.0,8.059770584106445,1.0,150.24002315511407
1033,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,21.860000610351562,1.0,23.75596633379464,1.0,23.773000717163086,1.0,35.45363658985236,1.0,35.2869987487793,1.0,208.70236206054688,1.0,0.2705433964729309,1.0,8.059382438659668,1.0,150.24002315511407
1035,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,25.860000610351562,1.0,23.742076106270318,1.0,23.760000228881836,1.0,35.454669194818926,1.0,35.28799819946289,1.0,208.7334747314453,1.0,0.1903647929430008,1.0,8.059017181396484,1.0,150.24002315511407
1038,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,31.860000610351562,1.0,23.713646178521284,1.0,23.732999801635742,1.0,35.45867230960486,1.0,35.29199981689453,1.0,208.95228576660156,1.0,0.25888532400131226,1.0,8.05854606628418,1.0,150.24002315511407
1040,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,35.86000061035156,1.0,23.686638694873924,1.0,23.707000732421875,1.0,35.46269304603804,1.0,35.29600143432617,1.0,209.00408935546875,1.0,0.26109442114830017,1.0,8.058881759643555,1.0,150.24002315511407
1043,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,41.86000061035156,1.0,23.645055032784597,1.0,23.66699981689453,1.0,35.47073471041425,1.0,35.30400085449219,1.0,209.0292205810547,1.0,0.20810627937316895,1.0,8.058182716369629,1.0,150.24002315511407
1045,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,45.86000061035156,1.0,23.640143547795116,1.0,23.663000106811523,1.0,35.47274009782317,1.0,35.305999755859375,1.0,208.90789794921875,1.0,0.31894129514694214,1.0,8.057717323303223,1.0,150.24002315511407
1048,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,51.86000061035156,1.0,23.629664231290658,1.0,23.65399932861328,1.0,35.478772153488734,1.0,35.3120002746582,1.0,208.6162567138672,1.0,0.2915475368499756,1.0,8.056843757629395,1.0,150.24002315511407
1050,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,55.86000061035156,1.0,23.627791442743888,1.0,23.652999877929688,1.0,35.47978892228446,1.0,35.3129997253418,1.0,208.5553436279297,1.0,0.26678887009620667,1.0,8.056304931640625,1.0,150.24002315511407
1053,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,61.86000061035156,1.0,23.61738543653475,1.0,23.643999099731445,1.0,35.48379767163673,1.0,35.31700134277344,1.0,208.2898712158203,1.0,0.3312872648239136,1.0,8.055716514587402,1.0,150.24002315511407
1055,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,65.86000061035156,1.0,23.614512939173878,1.0,23.642000198364258,1.0,35.48480294335185,1.0,35.31800079345703,1.0,208.01235961914062,1.0,0.2883908450603485,1.0,8.055971145629883,1.0,150.24002315511407
1058,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,71.86000061035156,1.0,23.606145020594862,1.0,23.635000228881836,1.0,35.48783435392542,1.0,35.32099914550781,1.0,207.32745361328125,1.0,0.3684798777103424,1.0,8.055482864379883,1.0,150.24002315511407
1061,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,76.23999786376953,1.0,23.570915270852627,8.0,23.600704193115234,8.0,35.48767105642643,8.0,35.32083511352539,8.0,205.5609130859375,1.0,0.49064454436302185,1.0,8.05302619934082,1.0,150.24002315511407
1064,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,81.86000061035156,1.0,22.831984008659372,1.0,22.86400032043457,1.0,35.50492374057811,1.0,35.3380012512207,1.0,184.4766845703125,1.0,2.621340274810791,1.0,8.018071174621582,1.0,150.24002315511407
1066,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,85.86000061035156,1.0,22.34431515480037,1.0,22.378000259399414,1.0,35.52301421256176,1.0,35.35599899291992,1.0,182.86683654785156,1.0,2.746262311935425,1.0,8.012722969055176,1.0,150.24002315511407
1069,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,91.86000061035156,1.0,22.11599175376496,1.0,22.150999069213867,1.0,35.524020408058085,1.0,35.356998443603516,1.0,175.4421844482422,1.0,3.8991549015045166,1.0,8.009716987609863,1.0,150.24002315511407
1071,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,95.86000061035156,1.0,21.875785053358875,1.0,21.90999984741211,1.0,35.474785445580075,1.0,35.30799865722656,1.0,163.8747100830078,1.0,5.284207344055176,1.0,7.975881576538086,1.0,150.24002315511407
1074,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,101.86000061035156,1.0,21.703962059077668,1.0,21.740999221801758,1.0,35.5220213256146,1.0,35.35499954223633,1.0,187.83836364746094,1.0,3.455454111099243,1.0,7.999890327453613,1.0,150.24002315511407
1079,2019-05-31 05:45:38.000601856,1,-35.805,28.726,1,111.86000061035156,1.0,21.708044948411874,1.0,21.750999450683594,1.0,35.6395822510895,1.0,35.47200012207031,1.0,212.47683715820312,1.0,0.4638228416442871,1.0,8.056354522705078,1.0,150.24002315511407
